MONTH,DATE,MODEL,PO NO 1.,Item,PO NO 2.,DEST,QTY,REPACKING ,RESULT,PARTIAL Q'TY,"PARTIAL
NO",BUILDING,LINE,TQC NUM,EMPLOYEE NO,QTY INSPECTION,OFFICIAL INSPECTOR,INSPECTOR TYPE,DESCRIPTION,REMARKS,INTERNAL INSPECTOR,Stitching issue,Wrong Packing issue(prs),NOTE
2,2/6/2026,GALAXY 7 M,902225040,1,902225040-1,USA,792,,FAIL,,,C,Asc 06-1,11D,624080127,80,MS.HUỲNH,CFA,"Wrinkle(13),Over Cement(4)",OFFICIAL,,,,
2,2/7/2026,ASPYRE 3 STRIPES,902168963,1,902168963-1,Brazil,300,,PASS,,,A,Asc 11-2,22A,624060318,50,MS.HUỲNH,CFA,"Dirty O'S(1),Dirty Upper(1),Needle Hole(1)",,,,,
2,2/7/2026,TENSAUR SPORT 3.0 CF I,901720315,1,901720315-1,Netherlands,534,,PASS,,,A,Asc 04-1,18A,623100210,80,MR.THÁI,CFA,"Dirty Collar Lining(1),Poor Attaching(2)",,,,,
2,2/7/2026,TENSAUR SPORT 3.0 CF I,901971310,1,901971310-1,Colombia,170,,PASS,,,A,Asc 04-1,18A,623100210,32,MS.HUỲNH,CFA,Thread Ends(1),,,,,
2,2/7/2026,TENSAUR SPORT 3.0 CF I,902219961,1,902219961-1,United Kingdom,330,,PASS,,,A,Asc 05-1,23A,624110228,50,MR.THÁI,CFA,"Collar Lining Wrinkle(1),Thread Ends(2)",,,,,
2,2/7/2026,TENSAUR SPORT 3.0 CF I,902219967,1,902219967-1,United Kingdom,720,,PASS,,,A,Asc 06-2,17A,624030271,80,MS.HUỲNH,CFA,"Broken Stitching(1),Dirty O'S(2),Dirty Collar Lining(2)",,,,,
2,2/7/2026,TENSAUR SPORT 3.0 CF I,902159168,1,902159168-1,Peru,814,,PASS,,,A,Asc 06-1,25A,624030105,80,MR.NHỨT,CFA,Broken Stitching(1),,,,,
2,2/7/2026,TENSAUR SPORT 3.0 CF K,902062982,1,902062982-1,Netherlands,300,,PASS,,,A,Asc 07-2,12A,622021407,50,MR.NHỨT,CFA,Poor Attaching(1),,,,,
2,2/7/2026,TENSAUR SPORT 3.0 CF K,902175141,1,902175141-1,Turkey,"6,861",,PASS,3200,P2,A,Asc 09-2,43A,625100258,125,MR.THÁI,CFA,"Dirty Collar Lining(2),Over Primer O'S(2),Poor Attaching(2)",,,,,
2,2/7/2026,TENSAUR SPORT 3.0 CF K,902152524,1,902152524-1,Italy,"1,515",,PASS,,,A,Asc 05-2,44A,625110020,125,MS.HUỲNH,CFA,"Dirty Upper(2),Wobbling(2),Over Primer O'S(2)",,,,,
2,2/7/2026,TENSAUR SPORT 3.0 CF K,902155625,1,902155625-1,Italy,595,,PASS,,,A,Asc 03-1,29A,624030533,80,MS.HUỲNH,CFA,"Wobbling(2),Dirty O'S(2)",,,,,
2,2/7/2026,TENSAUR SPORT 3.0 CF K,902156635,1,902156635-1,Netherlands,"2,000",,PASS,,,A,Asc 07-2,12A,622021407,125,MRS.VY,CFA,"Dirty Upper(2),Dirty Collar Lining(1),Bonding Gap(1)",,,,,
2,2/7/2026,LIGHTSHIFT 2.0,902178559,1,902178559-1,Turkey,719,,PASS,,,A,Asc 02-2,7A,625020551,80,MS.NGÂN,CFA,"Dirty Upper(1),Left/Right Quarter Mismatch(2),Over Cement(1)",,,,,
2,2/7/2026,LIGHTSHIFT,901665788,1,901665788-1,South Korea,"6,500",28A,PASS,3200,P1,B3,0,28A,619060201,125,MS.NGÂN,CFA,"Over Cement(2),Dirty Collar Lining(2),Dirty M'S(2)",,,,,
2,2/7/2026,LIGHTSHIFT 2.0,902152332,1,902152332-1,Chile,"1,061",12,PASS,,,B3,2,12,625030164,80,MS.NGÂN,CFA,"Left/Right Component Mismatch(1),Uneven Collar Top Line(1),Over Cement(2)",,,,,
2,2/7/2026,TENSAUR SPORT 3.0 CF K,902149773,1,902149773-1,Netherlands,"1,600",,PASS,,,B,Asc 03-2,84L,622030320,125,MS.HUỲNH,CFA,"Dirty Collar Lining(2),Over Primer O'S(2),Dirty O'S(2)",,,,,
2,2/7/2026,TENSAUR SPORT 3.0 CF K,902152163,1,902152163-1,United Kingdom,500,,PASS,,,B,Asc 01-1,27A,621030280,50,MR.NHỨT,CFA,Dirty Upper(2),,,,,
2,2/7/2026,TENSAUR SPORT 3.0 CF K,902005191,1,902005191-1,Netherlands,"13,180",,PASS,3200,P1,B,Asc 01-2,42B,625030063,125,MR.NHỨT,CFA,"Poor Attaching(1),Poor Shape(2),Dirty O'S(2)",,,,,
2,2/7/2026,TENSAUR SPORT 3.0 CF K,902005191,1,902005191-1,Netherlands,"13,180",,PASS,6400,P2+P3,B,Asc 05-2,40B,625010030,250,MRS.VY,CFA,"Dirty Collar Lining(3),Dirty O'S(4),Off Center(3)",,,,,
2,2/7/2026,GALAXY 7 M,902225025,1,902225025-1,USA,303,,PASS,,,C,Asc 11-2,28D,625080255,50,MRS.VY,CFA,Dirty Collar Lining(1),,,,,
2,2/7/2026,GALAXY 7 M,901944596,1,901944596-1,Netherlands,"3,588",,PASS,3200,P1,C,Asc 08-1,21D,623030007,125,MR.NHỨT,CFA,"Dirty Upper(2),Dirty M'S(3)",,,,,
2,2/7/2026,GALAXY 7 W,902225010,1,902225010-1,USA,"2,021",,PASS,,,C,Asc 08-2,8D,624080430,125,MS.HUỲNH,CFA,"Wrinkle(2),Over Primer O'S(2)",,,,,
2,2/7/2026,GALAXY 7 W,902052294,1,902052294-1,Netherlands,680,,PASS,,,C,Asc 08-2,8D,624080430,80,MS.NGÂN,CFA,"Dirty M'S(2),Dirty Upper(2)",,,,,
2,2/7/2026,GALAXY 7 W,902075353,1,902075353-1,Italy,505,,PASS,,,C,Asc 07-2,29D,624040410,80,MR.THÁI,CFA,"Dirty Collar Lining(2),Dirty O'S(2)",,,,,
2,2/7/2026,GALAXY 7 W,902224891,1,902224891-1,Canada,341,,PASS,,,C,Asc 08-2,8D,624080430,50,MS.HUỲNH,CFA,"Wrinkle(2),Collar Lining Wrinkle(2)",,,,,
2,2/7/2026,GRAND COURT 2.0,902127965,1,902127965-1,Netherlands,795,,PASS,,,C,Asc 05-1,6D,625120024,80,MS.HUỲNH,CFA,"Over Cement(2),Bonding Gap(2)",,,,,
2,2/7/2026,RUNFALCON 6 EL C,902049510,1,902049510-1,Utd.Arab Emir.,"1,372",15A,PASS,,,B3,4,15A,624050151,125,MS.HUỲNH,CFA,"Bonding Gap(2),Off Center(2)",,,,,
2,2/7/2026,RUNFALCON 6 EL C,902049594,1,902049594-1,Utd.Arab Emir.,"1,151",,PASS,,,C,Asc 03-2,11D,624080127,80,MRS.VY,CFA,"Poor Attaching(1),Dirty Collar Lining(1)",,,,,
2,2/7/2026,RUNFALCON 6 EL C,902055120,1,902055120-1,Utd.Arab Emir.,260,,PASS,,,C,Asc 03-2,20D,624080083,32,MRS.VY,CFA,Dirty M'S(1),,,,,
2,2/7/2026,RUNFALCON 6 EL C,902228366,1,902228366-1,Spain,375,,PASS,,,C,Asc 03-1,8C,624070252,50,MR.NHỨT,CFA,"Over Cement(1),Dirty Upper(1)",,,,,
2,2/7/2026,RUNFALCON 6 EL C,902235300,1,902235300-1,Italy,480,,PASS,,,C,Asc 03-1,8C,624070252,50,MR.NHỨT,CFA,"Dirty Upper(1),Dirty Collar Lining(1)",,,,,
2,2/7/2026,RUNFALCON 6 EL C,901965192,1,901965192-1,Italy,670,16,PASS,,,B3,0,16,621070084,80,MRS.VY,CFA,"Wrinkle(1),Left/Right Component Mismatch(1)",,,,,
2,2/7/2026,TENSAUR SPORT 3.0 K,901979818,1,901979818-1,Colombia,375,,PASS,,,C,Asc 01-1,11D,624080127,50,MRS.VY,CFA,"Collar Lining Wrinkle(1),Dirty O'S(1)",,,,,
2,2/7/2026,TENSAUR SPORT 3.0 K,902153719,1,902153719-1,Panama,"1,028",15A,PASS,,,B3,4,15A,624050151,80,MR.NHỨT,CFA,"Wrinkle(1),Left/Right Component Mismatch(1)",,,,,
2,2/7/2026,TENSAUR SPORT 3.0 K,902161086,1,902161086-1,Peru,944,,PASS,,,C,Asc 06-1,16,621070084,80,MR.THÁI,CFA,"Dirty Collar Lining(2),Poor Attaching(2)",,,,,
2,2/7/2026,TENSAUR SPORT 3.0 K,902168794,1,902168794-1,Argentina,950,,PASS,,,C,Asc 01-2,31D,624040282,80,MR.NHỨT,CFA,"Wrinkle(1),Dirty Collar Lining(1),Wobbling(1)",,,,,
2,2/7/2026,TENSAUR SPORT 3.0 K,902174876,1,902174876-1,Turkey,"4,708",,PASS,1508,PC,C,Asc 01-1,11D,624080127,125,MRS.VY,CFA,"Dirty O'S(1),Wrinkle(2)",,,,,
2,2/7/2026,RUNFALCON 6 J,901962075,1,901962075-1,Colombia,758,7D,PASS,,,B3,0,7D,621110412,80,MR.NHỨT,CFA,"Dirty Upper(1),Poor Shape(1)",,,,,
2,2/7/2026,RUNFALCON 6 J,902054749,1,902054749-1,Utd.Arab Emir.,264,,PASS,,,C,Asc 10-2,9D,625120023,32,MS.HUỲNH,CFA,"Poor Attaching(1),Over Cement(1)",,,,,
2,2/7/2026,RUNFALCON 6 J,902055328,1,902055328-1,Monaco,250,,PASS,,,C,Asc 10-2,9D,625120023,32,MRS.VY,CFA,Dirty Upper(1),,,,,
2,2/7/2026,URBAN COURT,901484514,1,901484514-1,Taiwan,800,,PASS,,,D,Asc 08-1,1C,623090139,80,MS.HUỲNH,CFA,"Dirty O'S(1),Dirty Collar Lining(2),Dirty Upper(1)",,,,,
2,2/7/2026,URBAN COURT,901485653,1,901485653-1,Taiwan,800,,PASS,,,D,Asc 03-2,34C,625020591,80,MS.HUỲNH,CFA,"Over Cement(2),Dirty O'S(2)",,,,,
2,2/7/2026,URBAN COURT,901973711,1,901973711-1,Italy,"1,230",,PASS,,,D,Asc 01-2,37C,625080102,125,MR.NHỨT,CFA,"Wrinkle(1),Dirty Collar Lining(1)",,,,,
2,2/7/2026,URBAN COURT,902150049,1,902150049-1,Panama,300,,PASS,,,D,Asc 08-2,11C,624070393,50,MS.HUỲNH,CFA,"Wobbling(2),Bonding Gap(1)",,,,,
2,2/7/2026,URBAN COURT,902155094,1,902155094-1,Peru,144,12,PASS,,,B3,2,12,625030164,20,MS.HUỲNH,CFA,Over Cement(1),,,,,
2,2/7/2026,URBAN COURT,902164236,1,902164236-1,Utd.Arab Emir.,557,,PASS,,,D,Asc 06-2,10C,624050200,80,MR.NHỨT,CFA,Wobbling(2),,,,,
2,2/7/2026,URBAN COURT,902170373,1,902170373-1,Utd.Arab Emir.,545,,PASS,,,D,Asc 01-2,37C,625080102,80,MR.NHỨT,CFA,"Dirty Collar Lining(1),Over Cement(1)",,,,,
2,2/7/2026,VL COURT 3.0 K,902062602,1,902062602-1,USA,"1,649",,PASS,,,D,Asc 04-2,12C,624080082,125,MR.THÁI,CFA,"Wobbling(2),Thread Ends(2),Broken Stitching(1)",,,,,
2,2/7/2026,GRAND COURT 3.0,901892988,1,901892988-1,United Kingdom,960,,PASS,,,D,Asc 02-1,R6D,619080327,80,MS.HUỲNH,CFA,"Dirty O'S(1),Left/Right Component Mismatch(2),Dirty Upper(2)",,,,,
2,2/7/2026,GRAND COURT 3.0,902050999,1,902050999-1,Netherlands,571,,PASS,,,D,Asc 03-1,6C,622070194,80,MS.HUỲNH,CFA,"Bonding Gap(2),Dirty O'S(2)",,,,,
2,2/7/2026,VS PACE 2.0,902165155,1,902165155-1,United Kingdom,"2,680",,PASS,,,D,Asc 09-2,14C,624020152,125,MS.HUỲNH,CFA,"Over Cement(2),Bonding Gap(2),Poor Attaching(2)",,,,,
2,2/7/2026,VS PACE 2.0,902179303,1,902179303-1,Netherlands,340,,PASS,,,D,Asc 09-2,14C,624020152,50,MS.NGÂN,CFA,"Poor Shape(1),Over Cement(1)",,,,,
2,2/7/2026,VS PACE 2.0,902179475,1,902179475-1,Netherlands,"3,500",,PASS,300,PC,D,Asc 08-1,1C,623090139,50,MRS.VY,CFA,"Dirty Upper(1),Dirty O'S(1)",,,,,
2,2/7/2026,VS PACE 2.0,902248701,1,902248701-1,United Kingdom,340,,PASS,,,D,Asc 09-1,9,621040446,50,MR.THÁI,CFA,"Poor Attaching(2),Dirty Upper(2)",,,,,
2,2/7/2026,VS PACE 2.0,902253740,1,902253740-1,Netherlands,607,,PASS,,,D,Asc 10-1,2C,623080380,80,MR.NHỨT,CFA,Collar Lining Wrinkle(1),,,,,
2,2/7/2026,VS PACE 2.0,902256707,1,902256707-1,Italy,"1,165",,PASS,,,D,Asc 09-2,14C,624020152,80,MS.HUỲNH,CFA,Poor Attaching(4),,,,,
2,2/7/2026,VS PACE 2.0,902256797,1,902256797-1,Italy,"1,075",,PASS,,,D,Asc 10-1,2C,623080380,80,MRS.VY,CFA,Dirty Upper(1),,,,,
2,2/7/2026,RUNFALCON 6 J,901942030,1,901942030-1,Italy,745,,PASS,,,D,Asc 01-2,18D,625030163,80,MRS.VY,CFA,Dirty Collar Lining(2),,,,,
2,2/7/2026,RUNFALCON 6 J,901942071,1,901942071-1,Italy,660,,PASS,,,D,Asc 02-2,35C,625050156,80,MS.HUỲNH,CFA,"Dirty M'S(2),Dirty Collar Lining(2)",,,,,
2,2/7/2026,RUNFALCON 6 J,902054395,1,902054395-1,Utd.Arab Emir.,133,,PASS,,,D,Asc 02-2,35C,625050156,20,MRS.VY,CFA,Dirty Collar Lining(1),,,,,
2,2/9/2026,LITE RACER ADAPT 7.0 I,902230524,1,902230524-1,USA,334,,PASS,,,A,Asc 06-1,25A,624030105,50,MRS.VY,CFA,Off Center(1),,,,,
2,2/9/2026,ASPYRE,902063907,1,902063907-1,Netherlands,323,,PASS,,,A,Asc 11-2,22A,624060318,50,MR.NHỨT,CFA,"Dirty Collar Lining(1),Over Cement(1)",,,,,
2,2/9/2026,TENSAUR SPORT 3.0 CF I,902159388,1,902159388-1,Peru,812,,PASS,,,A,Asc 06-1,25A,624030105,80,MS.NGÂN,CFA,"Dirty Collar Lining(2),Thread Ends(2)",,,,,
2,2/9/2026,TENSAUR SPORT 3.0 CF I,902159698,1,902159698-1,United Kingdom,660,,PASS,,,A,Asc 04-1,18A,623100210,80,MS.NGÂN,CFA,"Dirty Collar Lining(2),Collar Lining Wrinkle(1),Dirty Upper(1)",,,,,
2,2/9/2026,TENSAUR SPORT 3.0 CF I,902228346,1,902228346-1,Spain,885,,PASS,,,A,Asc 04-1,18A,623100210,80,MR.NHỨT,CFA,Wobbling(2),,,,,
2,2/9/2026,TENSAUR SPORT 3.0 CF I,901726079,1,901726079-1,Netherlands,705,,PASS,,,A,Asc 06-2,17A,624030271,80,MRS.VY,CFA,"Dirty O'S(1),Off Center(1)",,,,,
2,2/9/2026,TENSAUR SPORT 3.0 CF I,902163220,1,902163220-1,Netherlands,"1,156",,PASS,,,A,Asc 11-1,9A,622080458,80,MS.NGÂN,CFA,"Dirty Upper(1),Bonding Gap(1),Dirty O'S(1),Dirty Collar Lining(1)",,,,,
2,2/9/2026,TENSAUR SPORT 3.0 CF K,902159021,1,902159021-1,Italy,"6,060",,PASS,286,PC,A,Asc 04-2,40A,625060019,50,MS.NGÂN,CFA,"Over Primer O'S(1),Dirty Collar Lining(2),Dirty O'S(2),Thread Ends(2)",,,,,
2,2/9/2026,TENSAUR SPORT 3.0 CF K,902159999,1,902159999-1,Brazil,"1,203",,PASS,,,A,Asc 03-1,29A,624030533,125,MS.HUỲNH,CFA,"Dirty Collar Lining(2),Thread Ends(2),Left/Right Component Mismatch(2)",,,,,
2,2/9/2026,TENSAUR SPORT 3.0 CF K,902175141,1,902175141-1,Turkey,"6,861",,PASS,461,PC,A,Asc 03-2,13A,625120045,50,MS.NGÂN,CFA,"Dirty O'S(2),Dirty Upper(2)",,,,,
2,2/9/2026,TENSAUR SPORT 3.0 CF K,902151516,1,902151516-1,United Kingdom,323,,PASS,,,A,Asc 05-2,44A,625110020,50,MS.HUỲNH,CFA,Collar Lining Wrinkle(2),,,,,
2,2/9/2026,TENSAUR SPORT 3.0 CF K,902219882,1,902219882-1,Peru,526,,PASS,,,A,Asc 03-1,29A,624030533,80,MR.NHỨT,CFA,"Wobbling(1),Bonding Gap(1)",,,,,
2,2/9/2026,VS PACE 2.0 CF I,902067673,1,902067673-1,Mexico,426,,PASS,,,A,Asc 08-1,41A,625080141,50,MR.THÁI,CFA,"Wobbling(2),Bonding Gap(1)",,,,,
2,2/9/2026,VL COURT 3.0 K,902072530,1,902072530-1,Netherlands,"7,123",,PASS,3200,P2,A,Asc 03-1,29A,624030533,125,MS.HUỲNH,CFA,"Wrinkle(2),Wobbling(2),Crooked Toe Cap(2)",,,,,
2,2/9/2026,LIGHTSHIFT 2.0,902170880,1,902170880-1,Utd.Arab Emir.,144,,PASS,,,A,Asc 01-1,31A,624060331,20,MR.THÁI,CFA,Over Cement(1),,,,,
2,2/9/2026,TENSAUR SPORT 3.0 CF K,902067095,1,902067095-1,Spain,361,,PASS,,,B,Asc 03-2,84L,622030320,50,MS.NGÂN,CFA,"Dirty Collar Lining(1),Dirty O'S(1),Dirty Upper(1)",,,,,
2,2/9/2026,TENSAUR SPORT 3.0 CF K,902151462,1,902151462-1,Netherlands,930,,PASS,,,B,Asc 01-1,27A,621030280,80,MS.NGÂN,CFA,"Over Primer Upper(2),Dirty O'S(2),Dirty Upper(2)",,,,,
2,2/9/2026,TENSAUR SPORT 3.0 CF K,902235312,1,902235312-1,Italy,630,,PASS,,,B,Asc 06-2,26B,623090198,80,MS.HUỲNH,CFA,Collar Lining Wrinkle(3),,,,,
2,2/9/2026,Tensaur Sport 2.0 CF K,902055059,1,902055059-1,Saudi Arabia,"2,818",,PASS,,,B,Asc 03-1,46B,625100092,125,MR.THÁI,CFA,"Off Center(2),Thread Ends(2),Wobbling(2)",,,,,
2,2/9/2026,GALAXY 7 M,902224766,1,902224766-1,Utd.Arab Emir.,"5,556",,PASS,3200,P1,C,Asc 11-2,28D,625080255,125,MS.HUỲNH,CFA,"Wrinkle(2),Dirty O'S(2),Over Cement(2)",,,,,
2,2/9/2026,GALAXY 7 M,902224931,1,902224931-1,Italy,415,,PASS,,,C,Asc 08-1,21D,623030007,50,MRS.LY,MANAGER,No issue,,CFA(THÁI)AQL->TOP MANAGER(MRS.LY),,,
2,2/9/2026,GALAXY 7 M,902224944,1,902224944-1,Netherlands,137,,PASS,,,C,Asc 08-1,21D,623030007,20,MRS.LY,MANAGER,No issue,,CFA(THÁI)AQL->TOP MANAGER(MRS.LY),,,
2,2/9/2026,GALAXY 7 M,901944590,1,901944590-1,Netherlands,"3,588",,PASS,3200,P1,C,Asc 10-1,13D,624100308,125,MR.NHỨT,CFA,"Dirty M'S(1),Wobbling(2),Wrinkle(2),Dirty Collar Lining(1)",,,,,
2,2/9/2026,GALAXY 7 M,902057904,1,902057904-1,Spain,"2,000",,PASS,,,C,Asc 11-2,28D,625080255,125,MS.HUỲNH,CFA,"Collar Lining Wrinkle(2),Over Cement(2),Dirty O'S(2)",,,,,
2,2/9/2026,GALAXY 7 M,902224942,1,902224942-1,Netherlands,139,,PASS,,,C,Asc 06-1,16,621070084,20,MRS.VY,CFA,Wrinkle(1),,,,,
2,2/9/2026,GALAXY 7 M,902225044,1,902225044-1,USA,"1,295",,PASS,,,C,Asc 08-2,8D,624080430,125,MR.THÁI,CFA,"Over Cement(1),Dirty M'S(1)",,,,,
2,2/9/2026,GALAXY 7 M,902225054,1,902225054-1,Philippines,100,,PASS,,,C,Asc 06-1,16,621070084,20,MRS.VY,CFA,No issue,,,,,
2,2/9/2026,GALAXY 7 W,902224969,1,902224969-1,Indonesia->W9997,202,,PASS,,,C,Asc 08-2,8D,624080430,32,MS.HUỲNH,CFA,Dirty M'S(1),,,,,
2,2/9/2026,GALAXY 7 W,901581797,1,901581797-1,South Korea,"5,935",11,PASS,3200,P1,B3,2,11,623120136,125,MS.NGÂN,CFA,"Wrinkle(2),Dirty Upper(2),Poor MidSole Quality(2)",,,,,
2,2/9/2026,GALAXY 7 W,902045642,1,902045642-1,Netherlands,"1,735",,PASS,,,C,Asc 08-2,8D,624080430,125,MS.NGÂN,CFA,"Wobbling(2),Dirty O'S(2)",,,,,
2,2/9/2026,GRAND COURT 2.0,902224787,1,902224787-1,Mexico,280,,PASS,,,C,Asc 04-2,27D,623090194,32,MR.THÁI,CFA,"Bonding Gap(1),Dirty Upper(1)",,,,,
2,2/9/2026,RUNFALCON 6 EL C,902229751,1,902229751-1,Spain,320,,PASS,,,C,Asc 03-1,8C,624070252,50,MRS.VY,CFA,Over Cement(1),,,,,
2,2/9/2026,RUNFALCON 6 EL C,902037571,1,902037571-1,Netherlands,300,,PASS,,,C,Asc 04-1,33D,624070020,50,MS.HUỲNH,CFA,"Bonding Gap(1),Over Cement(1),Dirty Collar Lining(1)",,,,,
2,2/9/2026,RUNFALCON 6 EL C,902046186,1,902046186-1,Netherlands,316,,PASS,,,C,Asc 03-2,20D,624080083,50,MRS.VY,CFA,"Dirty Upper(1),Over Cement(1)",,,,,
2,2/9/2026,TENSAUR SPORT 3.0 K,901961968,1,901961968-1,Colombia,224,,PASS,,,C,Asc 01-2,31D,624040282,32,MS.NGÂN,CFA,"Collar Lining Wrinkle(1),Poor Shape(1)",,,,,
2,2/9/2026,TENSAUR SPORT 3.0 K,902057834,1,902057834-1,Netherlands,552,,PASS,,,C,Asc 01-2,31D,624040282,80,MR.THÁI,CFA,"Poor Shape(2),Dirty Collar Lining(2),Dirty O'S(1)",,,,,
2,2/9/2026,TENSAUR SPORT 3.0 K,902057932,1,902057932-1,Netherlands,558,,PASS,,,C,Asc 02-2,4D,625100152,80,MR.NHỨT,CFA,"Dirty Collar Lining(1),Over Primer O'S(1)",,,,,
2,2/9/2026,TENSAUR SPORT 3.0 K,902152047,1,902152047-1,Colombia,151,,PASS,,,C,Asc 01-1,11D,624080127,32,MR.THÁI,CFA,Collar Lining Wrinkle(1),,,,,
2,2/9/2026,TENSAUR SPORT 3.0 K,902153255,1,902153255-1,Colombia,823,,PASS,,,C,Asc 06-1,17B,621120120,80,MS.HUỲNH,CFA,"Wobbling(2),Over Primer O'S(2)",,,,,
2,2/9/2026,TENSAUR SPORT 3.0 K,902173330,1,902173330-1,Mexico,442,,PASS,,,C,Asc 02-2,4D,625100152,50,MS.HUỲNH,CFA,"Bonding Gap(1),Poor Attaching(1)",,,,,
2,2/9/2026,TENSAUR SPORT 3.0 K,902174695,1,902174695-1,Turkey,"5,086",12,PASS,3200,P1,B3,2,12,625030164,125,MR.NHỨT,CFA,"Crooked Collar Lining(1),Wrinkle(1),Wobbling(2),Bonding Gap(2)",,,,,
2,2/9/2026,TENSAUR SPORT 3.0 K,902229763,1,902229763-1,Spain,430,,PASS,,,C,Asc 05-1,6D,625120024,50,MR.THÁI,CFA,Thread Ends(2),,,,,
2,2/9/2026,TENSAUR SPORT 3.0 K,4501438184,1,4501438184-1,South Africa,2,,PASS,,,C,Asc 01-1,11D,624080127,2,MS.HUỲNH,CFA,No issue,,,,,
2,2/9/2026,RUNFALCON 6 J,902028682,1,902028682-1,Mexico,"4,500",,PASS,3200,P1,C,Asc 10-2,9D,625120023,125,MS.HUỲNH,CFA,"Dirty Collar Lining(2),Wrinkle(2),Collar Lining Wrinkle(2),Bonding Gap(2)",,,,,
2,2/9/2026,RUNFALCON 6 J,902055561,1,902055561-1,Canada,300,,PASS,,,C,Asc 09-2,24D,623090032,50,MRS.VY,CFA,"Dirty Collar Lining(1),Off Center(1)",,,,,
2,2/9/2026,VS PACE 2.0,902173179,1,902173179-1,United Kingdom,"5,310",,PASS,3200,P1,D,Asc 10-1,2C,623080380,125,MR.THÁI,CFA,"Wrinkle(2),Bonding Gap(2),Dirty O'S(2)",,,,,
2,2/9/2026,URBAN COURT,901966391,1,901966391-1,United Kingdom,300,,PASS,,,D,Asc 01-2,37C,625080102,50,MR.THÁI,CFA,"Bonding Gap(1),Over Cement(1),Over Primer O'S(1)",,,,,
2,2/9/2026,URBAN COURT,901973394,1,901973394-1,Netherlands,"1,690",,PASS,,,D,Asc 08-1,1C,623090139,125,MS.NGÂN,CFA,"Dirty O'S(2),Bonding Gap(2),Wobbling(2)",,,,,
2,2/9/2026,URBAN COURT,902055322,1,902055322-1,Netherlands,300,,PASS,,,D,Asc 08-2,17C,624030608,50,MRS.VY,CFA,"Wobbling(1),Over Cement(1)",,,,,
2,2/9/2026,URBAN COURT,902162808,1,902162808-1,Utd.Arab Emir.,958,,PASS,,,D,Asc 08-2,17C,624030608,80,MRS.VY,CFA,"Dirty Collar Lining(2),Wrinkle(1)",,,,,
2,2/9/2026,URBAN COURT,902165506,1,902165506-1,Mexico,300,,PASS,,,D,Asc 06-2,10C,624050200,50,MRS.VY,CFA,Dirty Upper(1),,,,,
2,2/9/2026,URBAN COURT,902172003,1,902172003-1,Mexico,"1,301",,PASS,,,D,Asc 07-2,42C,625110069,125,MR.NHỨT,CFA,"Wrinkle(1),Dirty Collar Lining(1),Dirty O'S(1)",,,,,
2,2/9/2026,URBAN COURT,902251912,1,902251912-1,Netherlands,638,,PASS,,,D,Asc 06-1,36C,625050250,80,MRS.VY,CFA,"Dirty Collar Lining(1),Wrinkle(1)",,,,,
2,2/9/2026,VL COURT 3.0 K,902009620,1,902009620-1,USA,"2,600",,PASS,,,D,Asc 05-2,40C,625100153,125,MR.THÁI,CFA,"Over Primer O'S(2),Dirty Collar Lining(2),Wobbling(2)",,,,,
2,2/9/2026,GRAND COURT 3.0,901838290,1,901838290-1,Italy,333,,PASS,,,D,Asc 04-1,33C,625030360,50,MR.NHỨT,CFA,Over Cement(1),,,,,
2,2/9/2026,GRAND COURT 3.0,901963347,1,901963347-1,Netherlands,"3,500",,PASS,300,PC,D,Asc 02-1,5C,621120400,50,MS.HUỲNH,CFA,"Wobbling(1),Bonding Gap(1)",,,,,
2,2/9/2026,GRAND COURT 3.0,902046327,1,902046327-1,Netherlands,325,,PASS,,,D,Asc 03-1,6C,622070194,50,MR.THÁI,CFA,"Bonding Gap(2),Collar Lining Wrinkle(2)",,,,,
2,2/9/2026,GRAND COURT 3.0,902052439,1,902052439-1,Netherlands,491,,PASS,,,D,Asc 01-1,39C,625090192,50,MRS.VY,CFA,Over Cement(1),,,,,
2,2/9/2026,GRAND COURT 3.0,902052630,1,902052630-1,Netherlands,730,,PASS,,,D,Asc 01-1,39C,625090192,80,MR.NHỨT,CFA,"Wobbling(2),Over Cement(1)",,,,,
2,2/9/2026,GRAND COURT 3.0,902068794,1,902068794-1,Netherlands,339,,PASS,,,D,Asc 03-1,6C,622070194,50,MS.NGÂN,CFA,Collar Lining Wrinkle(2),,,,,
2,2/9/2026,GRAND COURT 3.0,902134993,1,902134993-1,Netherlands,899,,PASS,,,D,Asc 04-1,33C,625030360,80,MR.NHỨT,CFA,Dirty Upper(1),,,,,
2,2/9/2026,VS PACE 2.0,902177135,1,902177135-1,Netherlands,660,,PASS,,,D,Asc 09-1,32C,625030234,80,MRS.VY,CFA,Over Cement(1),,,,,
2,2/9/2026,VS PACE 2.0,902181363,1,902181363-1,Netherlands,380,,PASS,,,D,Asc 11-1,38C,625090293,50,MR.THÁI,CFA,Dirty Shoelace(2),,,,,
2,2/9/2026,VS PACE 2.0,902182715,1,902182715-1,Netherlands,"3,500",,PASS,3200,P1,D,Asc 09-1,43C,625120039,125,MR.THÁI,CFA,"Dirty O'S(2),Over Cement(2),Poor Shape(2)",,,,,
2,2/9/2026,VS PACE 2.0,902184619,1,902184619-1,Spain,"2,200",,PASS,,,D,Asc 11-1,38C,625090293,125,MRS.VY,CFA,"Dirty Collar Lining(1),Dirty Upper(1)",,,,,
